PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
4828,159.7,152.37,154.5,111.94,12.04,12.15,0.41,11.97,6.41,25.48,18.9,103.13,6.43
4829,146,159.3,139.3,115.78,11.82,12.33,0.39,11.97,6.61,24.26,13.9,97.7,6.61
4830,188.9,144.71,195.6,120.3,11.86,12.19,,11.97,6.6,26.82,24.4,104.92,6.63
4831,146.8,152.78,141.7,113.41,12.1,12.42,0.41,11.97,6.4,16.79,15.7,89.31,6.41
4832,161.5,155.69,150,109.46,11.9,12.27,,11.97,6.61,27.06,12.4,91.67,6.62
4833,156.2,145.77,156.8,114.8,12.13,12.31,0.33,11.97,6.4,18.12,30.9,79.51,6.43
4834,138.5,169.02,158.6,116.12,12.08,12.31,,11.98,6.63,25.23,17.1,102.81,6.61
4835,147.7,158.44,186.8,113.88,12.09,12.3,,11.98,6.62,22.16,13.1,103.26,6.63
4836,197.9,162.26,171,111.11,11.69,12.22,,11.97,6.44,23.89,19.2,104.78,6.61
4837,186.4,151.8,177.9,113.34,12.04,12.39,0.41,11.97,6.44,22.93,9.3,102.03,6.4
4838,198.2,128.89,156.2,116.99,11.74,12.36,,11.97,5.81,21.58,22.6,97.22,6.61
4839,176.9,159.97,167.5,110.96,11.84,12.2,,11.97,6.61,25.5,22.9,104.61,6.62
4840,197.7,159.5,167.1,107.77,11.8,12.29,0.38,11.97,6.55,26.68,14.5,96.2,6.61
4841,173.8,163.52,131.1,110.26,11.81,12.25,0.35,11.98,6.62,24.82,17.5,98.87,6.6
4842,161.5,160.42,165.2,113.84,12.09,12.23,0.38,11.97,6.4,17.7,19,83.26,6.41
4843,148.8,176.63,166,113.15,12.06,12.2,,11.97,6.62,25.55,27.6,107.28,6.61
4844,176.5,156.22,168.4,117.83,11.73,12.37,,11.97,6.61,24.97,11,98,6.6
4845,167,153.14,181,113.33,12.05,12.18,0.4,11.97,6.42,22.2,17.5,100.43,6.43
4846,161.5,160.26,142.8,114.24,11.81,12.36,0.39,11.97,6.62,26.45,11.2,99.3,6.6
4847,161.6,142.89,151.3,113.17,12.1,12.2,0.39,11.97,6.4,18.97,19.8,82.79,6.41
4848,190.9,156.28,197.8,114.79,12.12,12.31,0.41,11.97,6.41,18.84,15.7,87.42,6.31
4849,136.4,155.27,175.1,111.46,11.82,12.31,0.28,11.97,6.62,22.37,12.4,91.59,6.61
4850,141.9,152.29,151.9,118.09,11.89,12.25,,11.97,6.63,23.73,16.8,87.33,6.61
4851,163.5,166.71,159.1,113.98,12.07,12.26,,11.97,6.62,21.34,17.7,100.7,6.64
4852,166.2,157.4,170.2,113.22,12.07,12.18,,11.97,6.62,22.4,50.3,100.33,6.61
4853,152.9,149.38,150.2,112.51,12.06,12.21,0.41,11.97,6.41,22.41,13.4,99.14,6.41
4854,153.9,160.42,159.5,110.25,11.9,12.29,,11.97,6.6,24.48,31.6,88.56,6.61
4855,148.9,178.3,142.4,116.66,12.06,12.19,,11.97,6.61,23.26,19.9,103.02,6.63
4856,150.7,152.53,154.5,111.61,12.06,12.21,0.41,11.97,6.41,22.05,15.2,101.36,6.44
4857,150.2,154.22,162.8,112.95,11.9,12.23,,11.97,6.62,26.13,10.4,92.95,6.6
4858,154.2,135.77,152,109.4,11.85,12.24,0.38,11.98,6.63,26.14,25.7,100.3,6.62
4859,174.4,164.71,174.1,113.28,12.07,12.17,,11.97,6.62,24.27,27.3,101.43,6.61
4860,183.9,157.75,155.6,113.86,12.04,12.45,0.41,11.97,6.41,23.03,10.7,107.58,6.41
4861,141.7,143.28,160.5,116.18,11.84,12.2,0.38,11.97,6.61,23.48,23.9,92.06,6.6
4862,130.7,143.53,158.4,113.17,12.13,12.27,0.4,11.97,6.41,18.7,12.6,80.97,6.42
4863,152.4,147.39,158.7,109.85,11.9,12.23,,11.97,6.6,24.58,14,90.75,6.62
4864,195.7,152.66,197.8,115.81,12.04,12.17,0.38,11.97,6.41,21.81,24,97.46,6.2
4865,166.9,146.15,168.3,117.08,11.9,12.19,,11.97,6.6,23.8,17.7,89.95,6.61
4866,155.8,159.75,171.1,114.03,11.87,12.28,,11.97,6.61,24.3,19.3,93.65,6.61
4867,141.4,167.07,156.2,113.94,12.08,12.27,,11.97,6.61,23.38,11.8,99.39,6.63
4868,149.7,177.81,159.6,115.33,12.06,12.19,,11.97,6.62,25.2,25.2,102.14,6.63
4869,142.9,147.7,144.6,120.88,11.89,12.26,,11.97,6.6,24.63,11.3,95.45,6.61
4870,167.2,169.02,151.7,110.24,11.88,12.27,,11.98,6.61,26.16,17.9,97.61,6.63
4871,133.2,173.07,150.9,112.4,12.06,12.27,,11.97,6.61,27.62,13.1,104.19,6.61
4872,167.2,164.98,159.8,110.04,12.13,12.21,0.4,11.97,6.41,20.78,13.2,93.2,6.41
4873,140.4,142.82,174.8,111.56,12.12,12.29,0.38,11.97,6.41,16.13,17.1,79.68,6.4
4874,162.3,173.42,159.2,112.97,12.06,12.25,,11.97,6.61,23.05,32.6,106.35,6.63
4875,186.3,144.89,180,113.15,11.85,12.33,,11.98,6.6,25.96,8.1,104.97,6.61
4876,141.5,152.97,161.3,116.46,11.9,12.36,,11.97,6.61,20.63,10.8,90.57,6.61
4877,173.3,167.37,159.1,113.66,12.08,12.26,,11.97,6.65,24.77,19,96.12,6.65
4878,166.4,166.37,193.9,113.58,11.82,12.24,,11.97,6.61,25.53,18.7,106.74,6.6
4879,153.2,173.49,166.4,111.96,11.89,12.29,,11.97,6.61,24.72,11.8,102.31,6.6
4880,161.9,163.3,166.3,111.5,11.87,12.32,,11.98,6.6,24.09,15.4,90.28,6.66
4881,127.3,153.09,133.8,114.19,11.83,12.24,0.35,11.97,6.62,25.55,22.2,113.14,6.62
4882,181.3,170.78,165.6,115.42,11.82,12.28,,11.97,6.6,27.5,28.2,99.05,6.6
4883,157.3,155.49,157.4,112.02,12.09,12.24,0.4,11.97,6.42,18.41,16.5,83.56,6.41
4884,150.8,170.22,150.7,112.72,11.89,12.28,,11.98,6.61,24.4,17.3,94.5,6.61
4885,137.4,153.75,197.6,111.28,12.03,12.26,0.41,11.97,6.41,24.54,17.2,102.76,6.29
4886,155.7,130,155.1,114.91,12.09,12.33,0.38,11.97,6.4,21.98,12.5,94.17,6.44
4887,150,178.46,147.4,113.62,12.06,12.19,,11.98,6.6,24.55,18,103.5,6.61
4888,151.1,146.28,163.8,114.16,11.85,12.23,0.39,11.97,6.61,25.84,14.9,93.11,6.63
4889,156.9,153.06,164,110.41,11.91,12.26,,11.97,6.62,26.77,14.4,102.14,6.61
4890,145.6,156.91,156.2,116.87,12.1,12.17,,11.98,6.62,24.17,22.2,93.7,6.63
4891,154.7,146.19,151.1,115.36,12.11,12.16,0.4,11.97,6.4,17.96,21.3,81.12,6.41
4892,164.7,138.44,128,113.93,12.07,12.2,0.41,11.97,6.4,21.2,19.5,92.75,6.42
4893,128.9,152.96,142,106.9,11.83,12.28,0.38,11.97,6.6,27.69,23.7,99.51,6.61
4894,157.2,166.45,159.7,113.27,12.08,12.33,,11.98,6.62,22.09,11.6,102.63,6.61
4895,164.4,182.47,168.6,114.83,12.05,12.2,,11.97,6.62,23.16,32.5,103.89,6.61
4896,157.9,172.87,151,111.05,11.89,12.12,,11.97,6.62,23.2,32.5,89.31,6.61
4897,158.7,182.62,160.1,114.06,12.05,12.28,,11.97,6.6,23.29,28.4,95.95,6.64
4898,164.9,165,164.2,112.12,11.89,12.28,,11.97,6.62,26,14.4,90.83,6.62
4899,167,155.27,188.6,110.72,12.12,12.31,,11.97,6.61,21.81,23.5,99.96,6.61
4900,139.4,161.69,152.8,110.47,12.11,12.2,0.36,11.97,6.4,22.51,13.8,100.76,6.41
4901,176.4,144.33,150.6,110.03,12.13,12.16,0.37,11.97,6.41,16.72,21.7,81.07,6.41
4902,165.1,162.7,177.7,116.56,11.74,12.38,,11.97,6.61,25.37,14.3,96.95,6.61
4903,154.7,154.43,163,109.41,12.09,12.21,,11.98,6.62,22.46,19.8,99.01,6.64
4904,185.7,158.73,138.8,113.42,11.84,12.22,,11.97,6.6,26.75,17,107.51,6.61
4905,166.8,154.18,144.6,109.21,12.11,12.15,0.36,11.97,6.44,21.75,18.8,103.11,6.44
4906,184.9,155.47,141.9,117.51,12.09,12.13,,11.97,6.62,23.67,21.4,100.84,6.61
4907,154.7,166.91,169.8,116.35,12.07,12.21,,11.97,6.62,21.61,19.9,103.75,6.6
4908,140,152.65,148.1,106.01,12.09,12.24,,11.98,6.6,20.77,26.3,93.46,6.61
4909,145.8,143.2,130.5,114,11.83,12.23,0.39,11.97,6.61,24.04,19.7,99.77,6.61
4910,167.3,147.24,181.1,113.21,12.05,12.24,0.39,11.97,6.41,19.84,17.5,95.81,6.41
4911,176,151.51,154.6,109.76,12.05,12.19,0.41,11.97,6.41,21.53,18.4,100.6,6.41
4912,137.8,163.34,159.1,109.03,12.06,12.2,,11.97,6.62,23.21,32.5,93.22,6.61
4913,196.8,159.51,142.8,121.52,11.75,12.23,,11.97,6.6,22.88,16.2,103.12,6.62
4914,170.3,137.55,162.6,112.89,12.06,12.25,0.39,11.97,6.41,20.48,12.8,93.49,6.41
4915,138,159.82,141.2,109.97,11.82,12.28,0.38,11.97,6.6,25.24,39.9,98.97,6.6
4916,197.9,151.99,146.9,115.06,11.86,12.17,,11.97,6.41,26.17,14.3,102.05,6.66
4917,197.5,170.78,143.7,115.94,11.83,12.27,,11.97,6.46,27.19,13.5,110.1,6.62
4918,135.1,134.69,133.9,113.78,12.05,12.23,0.41,11.97,6.42,22.72,12.7,95.35,6.41
4919,148.7,147.81,168.9,114.48,12.04,12.18,0.41,11.97,6.42,23.68,17.7,98.18,6.41
4920,149,140.46,162,110.05,11.84,12.28,0.38,11.97,6.61,26.35,15,101.85,6.62
4921,191.8,159.88,154.7,114.95,12.06,12.19,0.41,11.97,6.4,23.56,25.1,104.52,6.41
4922,137.6,164.88,180.2,112.8,12.07,12.12,,11.97,6.62,23.18,37.4,104.86,6.61
4923,174.5,173.78,183.1,118.52,12.08,12.3,,11.97,6.62,25.02,15.1,99.88,6.61
4924,157.3,148.46,156.5,112.45,12.09,12.27,0.41,11.97,6.42,23.21,12.4,100.93,6.41
4925,146.8,150.46,131.3,117.26,12.07,12.27,0.37,11.97,6.41,21.25,15,100.02,6.4
4926,173.8,157.64,152.6,112.55,11.81,12.28,0.39,11.97,6.6,22.84,15,101.1,6.61
4927,164.2,149.49,168.2,112.94,12.06,12.18,0.41,11.97,6.41,22.33,21.1,87.17,6.41
4928,120.7,152,129.9,116.63,11.91,12.27,,11.97,6.6,22.61,12.9,90.09,6.61
4929,174.5,140.46,160.9,110,11.86,12.3,0.36,11.97,6.62,22.62,11.9,93.51,6.61
4930,167.4,157.78,144.8,114.15,12.07,12.22,,11.97,6.62,24.53,14.4,96.4,6.62
4931,188.4,161.84,151.8,109.68,12.09,12.18,,11.97,6.62,23.32,21.6,98.07,6.61
4932,152.6,150.08,152.7,112.9,12.1,12.21,0.41,11.97,6.42,22.84,25.7,95.75,6.41
4933,149.4,159.64,174.6,113.02,12.09,12.13,,11.98,6.62,23.65,24.3,98.34,6.61
4934,146.7,152.62,180.4,109.28,12.08,12.22,,11.98,6.62,23.36,15.1,97.75,6.66
4935,168.4,160.26,151.5,112.22,11.85,12.18,0.34,11.97,6.6,23.72,19.9,91.79,6.61
4936,139.7,145.14,148.2,113.19,12.13,12.31,0.4,11.97,6.42,18.36,10.9,83.83,6.41
4937,165.8,145.12,162.8,111.37,11.77,12.33,,11.97,6.61,24.25,15.2,99.23,6.63
4938,173.1,165,153.9,112.34,11.83,12.34,,11.97,6.61,24.43,14.7,107.37,6.6
4939,159.3,145.2,119.3,115.28,12.03,12.31,0.41,11.97,6.41,23.86,18.3,97.36,6.4
4940,182.5,173.06,142.8,115.98,12.07,12.26,,11.97,6.62,21.12,16.3,100.71,6.61
4941,146.8,132.55,153.4,112.45,12.06,12.23,0.41,11.97,6.41,23.37,14.4,93.1,6.41
4942,151.1,170.47,161.1,110.06,12.08,12.34,,11.97,6.6,23.96,12.5,94.59,6.63
4943,177.1,161.09,167.3,111.25,11.86,12.2,,11.97,6.61,26.05,20.5,102.99,6.61
4944,138.1,176.07,161.3,109.67,11.99,12.36,,11.97,6.6,28.62,8.5,113.12,6.61
4945,183.6,167.04,152.4,113.51,12.06,12.37,,11.97,6.62,24.92,8.2,103.17,6.62
4946,162.5,175.9,158,115.07,11.88,12.2,,11.97,6.6,24.07,22.1,95.48,6.61
4947,143.3,167.9,184.1,113.42,12.08,12.18,,11.97,6.6,21.97,18.7,102.51,6.6
4948,164.9,167.46,159.4,114.72,11.83,12.19,0.38,11.97,6.61,27.57,27.2,98.8,6.62
4949,167.2,162.67,159.2,112.13,11.82,12.21,,11.97,6.63,26.43,20.1,104.71,6.61
4950,175.6,155.44,159.8,118.88,11.89,12.37,,11.97,6.61,25.67,25.8,97.65,6.62
4951,184.4,179.98,162.8,115.89,12.06,12.25,,11.97,6.61,22.05,24.3,97.91,6.61
4952,148.3,152.85,184,113.35,11.94,12.36,,11.97,6.6,24.19,28.6,102.77,6.61
4953,149.8,148.54,137.5,118.53,12.13,12.25,0.39,11.97,6.41,18.41,12.7,79.1,6.42
4954,151.6,154.66,139.8,118.22,12.09,12.2,0.41,11.97,6.4,23.32,16.8,100.74,6.42
4955,163.4,146.72,179.7,111.83,11.75,12.27,,11.97,6.61,26.06,17.6,109.17,6.6
4956,157.2,159.6,149.7,114.03,11.9,12.29,,11.97,6.62,22.15,26.9,97.2,6.6
4957,170.5,149.14,176,109.48,11.91,12.31,,11.97,6.62,23.74,16,94.07,6.62
4958,173.9,147.35,161.7,115.76,12.07,12.3,0.41,11.97,6.4,20.76,12,89.94,6.42
4959,156.1,177.66,158.5,115.44,12.05,12.28,,11.97,6.62,23.17,17.9,98.04,6.63
4960,139.4,136.77,170.7,110.54,12.05,12.21,0.42,11.97,6.42,23.69,22.9,96.38,6.41
4961,184.8,136.41,156.7,118.25,11.85,12.2,0.37,11.97,6.62,24.24,15.5,94.89,6.61
4962,146.4,173.27,151.1,119.55,11.88,12.29,,11.97,6.62,25.3,16.7,103.87,6.61
4963,164.8,163.58,120.8,115.63,11.83,12.29,0.4,11.97,6.61,23.46,15.4,100.24,6.6
4964,196.5,153.29,163.7,114.28,12.05,12.27,0.39,11.97,6.4,22.39,16.7,107.59,6.42
4965,151.9,161.96,197.6,114.32,11.76,12.26,,11.97,6.6,24.31,22,91.98,6.53
4966,173.2,170.03,172.4,112.69,11.88,12.39,,11.97,6.61,25.73,9.7,94.69,6.61
4967,137.3,147.8,162,107.99,11.84,12.24,0.36,11.97,6.61,24.8,23.6,94.24,6.61
4968,161.9,170.52,156.6,116.05,11.89,12.17,,11.97,6.62,22.87,24.8,95.6,6.61
4969,190.7,143.62,173.2,115.39,12.13,12.33,0.36,11.97,6.41,19.87,9.5,85.08,6.41
4970,161.6,159.11,164.7,107.95,12.08,12.26,,11.97,6.6,23.01,13.4,99.82,6.61
4971,150.4,152.98,156.8,114.33,12.12,12.29,0.39,11.97,6.44,21.94,17.8,99.98,6.42
4972,172.2,152.3,160.1,110.79,11.9,12.2,,11.97,6.62,23.02,21.8,91.92,6.62
4973,164.6,168.98,134.6,111.99,11.83,12.34,0.36,11.98,6.61,25.52,12.9,107.02,6.6
4974,164.8,147.85,143.8,109.54,12.1,12.23,,11.98,6.61,21.52,20,95.82,6.62
4975,173.7,168.52,152.4,116.93,11.89,12.26,,11.97,6.63,22.71,26.6,94.43,6.61
4976,173.7,153.83,179.7,108.96,11.82,12.28,0.35,11.98,6.61,27.41,16.8,94.66,6.61
4977,157.1,159.2,135.3,119.95,11.82,12.34,0.38,11.97,6.61,24.65,12.1,98.03,6.61
4978,161,142.3,163.4,111.1,12.06,12.15,0.41,11.97,6.42,24.71,21.8,100.69,6.41
4979,183,151.7,163.8,112.06,12.03,12.29,0.39,11.97,6.41,23.62,11.6,96.28,6.41
4980,183.5,180.29,184.7,112.7,12.07,12.35,,11.97,6.62,23.78,8.8,107.78,6.61
4981,154.5,150.21,149.1,111.91,11.9,12.32,,11.98,6.64,25.71,13.2,95.64,6.62
4982,142.1,157.16,140.1,110.47,12.11,12.37,0.41,11.97,6.4,22.63,16.2,104.32,6.42
4983,166.4,182.12,149.2,113.13,12.06,12.26,,11.97,6.61,19.95,16.3,96.49,6.63
4984,135.5,148.19,151.4,118.07,12.1,12.2,0.39,11.97,6.41,18.58,19.4,94.89,6.42
4985,137.9,169.22,163.6,111.64,11.81,12.22,0.36,11.97,6.63,25.13,36,101.01,6.62
4986,160,167.67,180,116.33,11.83,12.33,,11.97,6.61,28.27,14,104.77,6.63
4987,177.2,144.66,135.8,116.68,11.71,12.26,,11.98,6.63,23.69,12.9,101.85,6.61
4988,144.3,158.74,182.1,115.4,11.89,12.27,,11.97,6.62,25.11,20.2,96.95,6.6
4989,154.3,145.48,166.8,123.29,11.88,12.33,,11.97,6.63,24.33,18.7,90.17,6.6
4990,149,153.06,132.8,112.6,12.05,12.38,0.41,11.97,6.4,21.55,9,99.36,6.41
4991,174,153.29,157.2,117.69,11.9,12.34,,11.97,6.62,23.32,12.6,92.5,6.62
4992,149.3,147.94,158.1,115.11,11.9,12.26,,11.97,6.63,24.65,11.6,93.21,6.6
4993,169.3,174.76,164.6,117.95,12.07,12.12,,11.97,6.61,24.39,15.1,97.91,6.61
4994,191,145.46,126,109.03,12.06,12.19,0.41,11.97,6.41,21.7,19.3,97.45,6.4
4995,133,155.16,143.8,113.12,12.09,12.3,0.41,11.98,6.41,23.01,17.4,104.85,6.41
4996,152.6,172.2,172.4,107.54,11.89,12.24,,11.97,6.61,23.98,17.8,93.92,6.61
4997,149.9,169.2,169.7,112.26,12.09,12.23,,11.97,6.62,23.56,12.3,105.73,6.61
4998,166.1,159.13,197.3,116.07,12.08,12.17,,11.97,6.62,21.47,14.4,100.55,6.6
4999,146.1,169.31,167.1,117.87,11.88,12.23,,11.97,6.62,24.99,19.1,106.09,6.62
5000,177.5,164.46,160.9,118.27,12.11,12.27,0.38,11.97,6.41,24.04,15.9,104.81,6.45
5001,148.1,156.64,161.7,110.24,11.9,12.35,,11.98,6.62,23.56,9.1,95.17,6.63
5002,181.5,160.58,143.2,111.09,11.81,12.19,0.37,11.97,6.61,26.24,39.2,100.15,6.61
5003,171.6,148.79,180.4,114.57,12.12,12.19,0.39,11.97,6.42,23.55,15.8,95.52,6.41
5004,165.9,155.77,183.3,118.13,11.82,12.36,0.37,11.97,6.61,23.75,8.7,96.6,6.61
5005,165.7,164.16,158.9,116.65,11.91,12.26,,11.97,6.6,23.83,29.9,97.19,6.63
5006,164.6,165.71,147.9,113.18,11.9,12.24,,11.98,6.62,27.35,15.2,107.22,6.6
5007,161.8,167.95,148,112.22,11.81,12.36,0.37,11.97,6.61,27.64,10.5,101,6.6
5008,147.4,165.65,154.4,112.8,11.75,12.31,,11.98,6.61,25.34,13.4,103.02,6.61
5009,145.2,160.98,145,106.65,12.1,12.21,0.39,11.97,6.41,20.31,22.8,85.75,6.43
5010,155.6,150.58,162.9,109.94,11.9,12.24,,11.97,6.62,23.88,14.7,93.47,6.61
5011,163.4,165.63,161.1,111.44,11.82,12.2,0.38,11.97,6.6,24.99,19.7,106.49,6.63
5012,155.8,163.07,156.8,110.41,11.9,12.13,,11.98,6.62,26.71,29.5,110.18,6.63
5013,197.8,158.18,168.5,114.16,11.76,12.25,,11.98,6.46,23.15,15.5,93.33,6.63
5014,155.1,168.47,173.5,110.79,11.87,12.37,,11.97,6.62,27.06,14.9,97.77,6.61
5015,167.2,158.2,156.7,108.88,12.04,12.24,0.41,11.97,6.41,25.26,15.3,105.87,6.43
5016,162.7,159.33,140.3,113.83,12.08,12.19,0.41,11.97,6.42,24.47,17.3,103.61,6.41
5017,159.9,169.38,159.7,115.25,12.1,12.25,,11.97,6.61,24.82,17.1,105.51,6.61
5018,157.9,152.01,178.1,114.02,12.12,12.29,0.38,11.97,6.42,20.44,11.4,96.4,6.42
5019,142.5,154.2,151.3,113.47,12.06,12.16,,11.97,6.61,21.61,21.1,97.71,6.6
5020,135.4,139.59,144.9,112.71,12.05,12.29,0.41,11.97,6.41,24.11,11.6,100.15,6.41
5021,155.3,154.03,154.3,114.19,12.09,12.3,0.41,11.97,6.44,23.03,14.8,109.27,6.43
5022,162.4,155.38,147.6,112.19,12.08,12.28,0.4,11.97,6.41,16.85,14.1,80.36,6.41
5023,164.9,161,157.4,110.36,11.91,12.36,,11.98,6.62,27.92,11.5,106.53,6.6
5024,175.3,160.77,158,110.61,11.88,12.24,,11.97,6.64,24.19,18.5,91.86,6.63
5025,156.2,151.72,158.2,115.99,12.11,12.21,,11.97,6.61,22.84,18.4,100.4,6.62
5026,141.3,155.61,154,114.54,11.84,12.23,0.38,11.97,6.61,22.55,16.6,93.13,6.61
5027,179.8,143.72,182.7,109.31,11.85,12.25,0.4,11.97,6.61,24.53,35.3,93.16,6.61
5028,151.8,166.25,168.3,108.63,11.75,12.24,,11.97,6.61,27.34,16.6,97.95,6.62
5029,165.7,155.65,168.8,109.02,12.08,12.15,,11.97,6.6,23.5,25.6,98.55,6.62
5030,189.3,182.96,149.5,114.27,12.05,12.23,,11.97,6.62,22.61,20.9,100.8,6.6
5031,174.6,163.34,142.7,113.98,12.08,12.11,,11.98,6.61,23.54,26.7,101.84,6.61
5032,174.7,168.41,150.3,112.58,12.1,12.23,,11.98,6.62,27.37,17.6,99.99,6.61
5033,174.4,143.17,141.4,115.58,12.1,12.26,0.41,11.97,6.4,24.19,11.9,102.22,6.42
5034,175.2,157.37,191,113.22,11.83,12.17,0.41,11.97,6.63,23.72,23.5,100.86,6.61
5035,182.1,143.24,163.5,112.98,12.12,12.27,0.38,11.97,6.41,17.87,12.1,82.63,6.41
5036,138,176.31,149.3,110.92,11.91,12.23,,11.98,6.63,27.45,14.2,97.87,6.62
5037,164.6,143.86,145.9,110.47,12.1,12.26,0.4,11.97,6.41,17.92,16.5,87.48,6.42
5038,140.7,172.32,150.8,110.7,12.07,12.17,,11.98,6.61,22.94,18.5,95.85,6.61
5039,137.4,151.07,166.9,111.15,12.06,12.17,0.4,11.97,6.41,16.42,17.3,81.09,6.41
5040,164.1,148.01,169,110.94,12.11,12.17,0.39,11.97,6.41,17.49,15.8,86.71,6.41
5041,174.7,160.89,163,113.15,12.07,12.29,,11.97,6.64,22.32,27.6,100.43,6.63
5042,157.1,149.09,133.3,108.05,11.9,12.25,,11.97,6.62,21.43,10.7,90.54,6.62
5043,138.1,154.1,138,115.1,12.09,12.18,,11.97,6.61,26.91,18.4,97.84,6.62
5044,140.9,150.64,142.7,112.39,11.92,12.33,,11.97,6.62,25.48,11.5,94.04,6.61
5045,182.5,146.74,187.6,111.79,11.83,12.23,,11.97,6.6,24.88,19.4,106.1,6.61
5046,159.9,144.8,179,116.71,11.89,12.28,,11.97,6.6,24,9.8,94.02,6.61
5047,157,135.33,156.8,114.19,11.73,12.31,,11.97,6.63,23.55,17.1,98.63,6.61
5048,152.6,138.65,167.7,109.81,11.78,12.29,,11.97,6.62,22.53,16.2,87.74,6.61
5049,157.8,162.1,140.7,114.43,11.9,12.25,,11.97,6.61,21.61,18.4,94.24,6.64
5050,147,171.73,131,113.98,12.06,12.37,,11.97,6.61,22.81,13.6,108.62,6.6
5051,172.5,161.63,152,115.04,12.06,12.31,,11.97,6.62,22.74,9.3,102.48,6.63
5052,184.8,154.26,153.1,119.47,11.84,12.27,0.38,11.97,6.6,24.8,17.6,94.6,6.62
5053,145.3,163.03,146.9,110.58,11.73,12.4,,11.97,6.6,25.83,14.9,113.32,6.61
5054,165,152.48,142.6,112.32,12.04,12.32,0.41,11.97,6.41,22.32,14.6,103.76,6.41
5055,187.5,179.01,170.7,117.9,11.9,12.34,,11.97,6.62,28.74,14.7,99.48,6.62
5056,165.8,171.64,179.4,113.23,12.07,12.26,,11.98,6.6,22.32,10.4,96.87,6.62
5057,171.6,155.01,151.4,111.36,12.13,12.15,0.4,11.97,6.41,21.71,15.6,94.78,6.45
5058,149.5,156.24,159.4,115.08,12.11,12.21,0.4,11.97,6.4,18.84,18.2,83.61,6.42
5059,149.4,159.15,172.3,110.98,11.83,12.2,0.4,11.97,6.61,25.2,22,96.08,6.61
5060,162.4,171.84,163.2,110.51,12.06,12.27,,11.98,6.62,22.53,14.8,99.27,6.61
5061,151.3,155.02,171.5,114.76,12.12,12.23,0.36,11.97,6.41,19.37,16.8,78.46,6.44
5062,157.7,146.91,197.5,112.49,11.89,12.31,,11.97,6.61,24.57,17.2,95.7,6.41
5063,166.9,135.59,153.8,110.48,12.05,12.24,0.41,11.97,6.41,23.24,16,100.93,6.43
5064,171.2,163.03,150.5,118.38,11.88,12.28,,11.97,6.61,25.76,17.3,98.94,6.6
5065,173.9,157.23,170.6,107.1,11.75,12.35,,11.97,6.61,28.07,17.3,106.33,6.6
5066,183,149.42,151.3,118.01,12.1,12.23,0.41,11.97,6.41,21.51,24.7,106.91,6.41
5067,191.6,162.69,158.9,115.1,12.08,12.23,,11.98,6.6,27.42,17.1,97.98,6.64
5068,145.9,158.99,173.4,116.71,12.07,12.19,,11.97,6.62,18.74,19.5,99.2,6.61
5069,156.1,154.64,140,113.99,12.1,12.3,,11.97,6.61,22.19,12.1,96.26,6.64
5070,168.6,158.11,169.2,112.8,11.78,12.23,,11.97,6.6,26.16,16,96.95,6.6
5071,197.7,159.59,159.2,111.89,11.75,12.26,,11.97,6.54,26.95,27.1,91.65,6.62
5072,183.2,163.78,192.1,112.14,11.82,12.26,0.39,11.97,6.61,25.31,16,101.21,6.62
5073,156.5,158.43,158.1,106.41,11.73,12.33,,11.97,6.61,25.88,14.8,103.2,6.62
5074,144.8,178.63,144.8,114.91,12.06,12.27,,11.97,6.62,23.79,14.2,104.88,6.61
5075,141.2,147.41,151.2,113.06,12.12,12.28,0.39,11.97,6.4,17.47,13.7,77.45,6.41
5076,127.3,158.2,130.6,112.45,12.08,12.27,,11.98,6.62,21.14,32.5,98.1,6.61
5077,157.2,157.62,153.5,108.44,11.84,12.24,0.36,11.97,6.61,24.9,30.7,93.67,6.61
5078,134.4,144.45,156.1,116.01,12.12,12.3,0.38,11.97,6.4,20.32,11.4,83.24,6.41
5079,154,133.77,177,120.23,12.07,12.28,0.41,11.97,6.41,20.61,15.1,99.97,6.42
5080,157.8,158.03,144.1,116.15,12.11,12.31,0.4,11.97,6.41,22.11,13.5,86.38,6.44
5081,145.3,163.77,135.6,112.77,12.08,12.26,,11.97,6.62,22.98,23.1,102.16,6.61
5082,114.4,139.42,132.5,113.64,11.84,12.31,0.33,11.97,6.61,23.42,12.5,90.58,6.61
5083,147.9,151.45,140.2,120.33,11.9,12.21,,11.97,6.62,24.86,15.3,94.13,6.6
5084,157.3,151.94,158.1,113.31,11.83,12.33,0.32,11.97,6.6,25.77,12.5,92.43,6.61
5085,140.5,151.81,136.6,113.76,12.04,12.19,0.41,11.97,6.41,23.33,20.3,103.25,6.41
5086,148.5,149.63,140.5,110.69,12.12,12.22,0.37,11.97,6.41,21.67,15.9,98.18,6.41
5087,136.6,133.91,128.1,114.29,12.09,12.25,0.35,11.97,6.41,21.07,17.7,96.31,6.41
5088,158.2,151.71,179.4,110.98,12.04,12.36,0.4,11.97,6.41,21.58,15.1,100.52,6.41
