PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
20263,157.4,158.69,164.9,118.3,11.9,12.28,,11.97,6.61,25.41,12.7,106.38,6.6
20264,151.5,150.07,140.3,119.59,11.82,12.31,0.38,11.97,6.6,25.13,16.9,97.85,6.61
20265,146.6,153.54,146.6,121.4,12.08,12.26,,11.97,6.62,23.23,17.6,97.34,6.61
20266,145,146.1,139.2,108.3,12.05,12.35,0.41,11.97,6.41,24.34,11.8,106.75,6.44
20267,193.4,151,168.4,109.48,12.1,12.23,0.39,11.97,6.4,17.73,14.7,78.61,6.44
20268,154.2,151.66,153.8,113.3,12.02,12.14,0.41,11.97,6.4,23.15,31.3,102.01,6.41
20269,164.5,171.48,169.5,115.15,12.08,12.23,,11.98,6.6,24.68,13.6,98.61,6.6
20270,172.4,182.03,166.4,114.98,12.07,12.14,,11.97,6.6,24.11,32.6,100.78,6.62
20271,160.7,140.41,158.5,116.76,11.85,12.18,,11.97,6.62,24,12.7,102.27,6.61
20272,155.4,167.23,183.8,109.94,12.07,12.23,,11.97,6.62,19.08,21,99.41,6.63
20273,155.4,146.28,160.8,113.62,11.84,12.24,0.37,11.97,6.61,26.67,13.5,101.76,6.61
20274,150.3,132.52,133.3,111.51,12.04,12.47,0.41,11.97,6.4,23.26,19.3,100.49,6.41
20275,145.8,163.68,173.6,112.64,11.82,12.37,0.36,11.97,6.6,23.5,12.4,97.18,6.63
20276,166.2,152.27,139.7,116.33,11.8,12.29,0.38,11.97,6.61,25.13,16.2,97.64,6.6
20277,160.7,152.7,151.2,110.08,12.09,12.22,,11.97,6.63,21.89,34.1,99.81,6.6
20278,164.1,158.17,178.7,110.91,11.82,12.4,0.39,11.97,6.61,24.74,11.9,96.02,6.61
20279,169,151.76,158.7,107.27,11.9,12.33,,11.98,6.62,25.23,16.5,100.56,6.62
20280,163.2,137.89,179.8,110.73,12.05,12.23,0.41,11.97,6.44,23.53,28.2,96.62,6.4
20281,197.5,171.34,197.7,114.37,12.07,12.22,,11.97,6.49,23.85,18.4,102.98,6.31
20282,182.9,159.49,194.5,111.31,11.77,12.22,,11.97,6.61,25.43,18.6,94.74,6.6
20283,160.9,159.65,168,107.63,11.85,12.24,,11.97,6.6,27.95,17.1,108.55,6.61
20284,178.2,154.62,151.6,111.26,12.12,12.29,0.38,11.97,6.41,19.3,14.5,83.79,6.41
20285,167.9,160.11,154.7,114.19,12.08,12.2,,11.97,6.62,25.26,10.3,94.54,6.61
20286,154.2,149.89,156.1,111.58,11.9,12.29,,11.98,6.6,24.11,15,88.39,6.6
20287,148.4,137.11,149.3,109.46,11.85,12.34,0.38,11.97,6.61,25.3,19.4,100.4,6.62
20288,132.8,162.64,161.9,109.65,12.09,12.19,0.38,11.97,6.41,17.71,18.8,82.3,6.41
20289,174.5,154.71,192.2,112.77,12.05,12.3,0.41,11.97,6.41,22.21,17.6,88.89,6.42
20290,157.6,158.1,159.7,111.69,11.9,12.27,,11.97,6.6,23.58,16.5,89.17,6.61
20291,150,142.8,165.7,110.62,12.03,12.17,0.41,11.97,6.4,22.33,20.9,98.38,6.44
20292,170.6,181.62,142.2,114.08,12.09,12.24,,11.97,6.62,23.18,22.2,100.58,6.63
20293,156.3,153.38,156.3,111.74,12.11,12.33,0.37,11.97,6.42,19.8,10.2,88.73,6.43
20294,148.3,150.34,168.9,111.09,11.9,12.24,,11.97,6.63,23.94,15.9,100.2,6.61
20295,138.4,156.59,127.8,113.58,12.08,12.18,,11.97,6.62,24.35,26,100.3,6.63
20296,184.4,179.82,170.4,118.87,12.04,12.29,,11.97,6.6,23.14,11.4,108.75,6.63
20297,156.4,159.62,152.2,111.13,12.11,12.15,0.38,11.97,6.42,19.62,33.6,84.97,6.4
20298,179.2,156.68,153.6,114.83,11.84,12.24,,11.97,6.6,25.56,19.8,100.25,6.61
20299,175.5,178.24,162.2,113.7,12.06,12.28,,11.97,6.62,24.51,16.5,101.81,6.61
20300,156,156.92,131.6,122.59,12.04,12.32,0.41,11.97,6.41,23.93,11.9,100.94,6.41
20301,137.9,177.24,168.5,109.38,11.89,12.37,,11.97,6.6,25.56,14.1,97.5,6.61
20302,145.7,163.63,160.7,112.67,12.1,12.21,,11.98,6.62,25.26,21.3,97.27,6.61
20303,169.2,138.13,150.3,115.32,11.85,12.31,,11.97,6.6,24.14,12,100.4,6.61
20304,150.4,152.97,164.4,111.36,11.89,12.21,,11.97,6.61,26.03,23.2,95.93,6.62
20305,166.1,156.27,152,112.22,12.03,12.27,0.41,11.97,6.4,22.07,10.1,103.18,6.41
20306,149.3,173.58,140.3,115.88,12.06,12.28,,11.98,6.61,23.36,11,100.93,6.61
20307,163.4,159.46,162.3,118.82,12.09,12.17,,11.98,6.62,22.71,28.7,101.18,6.61
20308,135.1,141.67,139.7,116.93,12.11,12.35,0.36,11.97,6.4,19.17,12.7,88.48,6.44
20309,167.8,160.17,159.3,113.35,11.9,12.27,,11.98,6.61,24.7,12.4,94.94,6.61
20310,156.2,157.03,173.5,111.54,11.85,12.25,0.32,11.97,6.61,25.45,13,96.31,6.62
20311,170.2,156.03,197.9,110.58,11.85,12.31,,11.97,6.62,26.11,13.4,100.56,6.26
20312,164.4,175.07,143.1,113.21,11.92,12.35,,11.97,6.61,26.47,10,98.4,6.61
20313,173.8,148.6,161.8,111.55,11.79,12.29,,11.97,6.62,24.83,13.3,98.41,6.6
20314,143.2,138.17,138,112.6,11.84,12.24,0.34,11.97,6.61,22.7,29.5,92.17,6.63
20315,143.8,153.23,168,114.05,12.1,12.25,,11.98,6.62,21.53,16.1,100.82,6.6
20316,133.4,155.65,147.4,111.29,11.89,12.35,,11.97,6.62,23.48,11.9,90.01,6.63
20317,148.1,168.26,153.9,111.36,12.06,12.25,,11.97,6.62,21.86,17,98.55,6.61
20318,163.2,161.18,181.2,114.11,11.83,12.12,,11.97,6.6,24.64,22.3,102.49,6.61
20319,169.1,158.52,162.1,113.17,11.82,12.18,0.38,11.97,6.61,24.2,38.1,96.64,6.61
20320,157.1,177.69,151.1,117.21,11.88,12.25,,11.97,6.62,26.09,14.2,97.42,6.62
20321,168.2,136.21,156.1,109.73,11.84,12.27,0.38,11.97,6.61,24.9,16.9,102.59,6.61
20322,148.9,163.92,171.7,114.44,12.08,12.24,,11.98,6.61,22.16,11.2,94.38,6.62
20323,147.1,165.08,172.7,111.36,11.83,12.2,,11.97,6.61,26.96,14.6,106.87,6.61
20324,173.8,173.74,145.2,112.02,12.06,12.17,,11.97,6.62,21.2,23.5,101.11,6.62
20325,146.6,157.99,157.8,121.19,11.9,12.31,,11.97,6.61,23.19,12.4,91.76,6.61
20326,136.8,158.59,189.7,115.13,11.83,12.24,,11.97,6.62,27.61,23.2,104.25,6.64
20327,165.2,156.31,168,111.74,11.91,12.34,,11.97,6.62,22.35,12.4,94.35,6.62
20328,182.4,152.57,164.6,105.17,11.81,12.19,0.37,11.97,6.61,24.54,18.8,96.93,6.61
20329,172,156.18,197.6,116.77,11.7,12.37,,11.97,6.61,26.25,11.5,97.85,6.24
20330,155.4,155.58,162.4,112.44,11.82,12.2,0.4,11.97,6.6,24.05,11.9,92.9,6.61
20331,154,161.58,161.4,107.3,12.12,12.32,0.34,11.97,6.4,21.49,11.9,101.97,6.43
20332,146.2,143.19,139,109.66,12.12,12.22,0.39,11.97,6.41,17.54,17.7,87.39,6.41
20333,122.9,153.81,151.4,124.63,11.81,12.18,0.39,11.97,6.61,22.59,19.8,101.13,6.61
20334,159,160.67,172.4,111.53,11.84,12.19,0.35,11.97,6.61,26.79,17.6,97.59,6.61
20335,142.3,145.86,151.7,116.27,12.09,12.19,0.38,11.97,6.42,22.95,17.7,104.67,6.42
20336,164.8,167.06,150.6,121.02,11.89,12.16,,11.97,6.62,27.44,19.4,100.82,6.61
20337,146,168.24,166.4,111.77,12.06,12.16,,11.97,6.63,20.76,15.5,102.49,6.62
20338,171.9,131.75,167.7,110.48,12.09,12.34,0.41,11.97,6.41,22.19,19.3,96.03,6.4
20339,151.1,155.95,151.3,113.62,12.02,12.25,0.41,11.97,6.4,25.41,16.8,104.66,6.42
20340,170.7,160.75,177.5,113.27,11.83,12.21,0.36,11.98,6.61,27.3,15.3,98.29,6.61
20341,153.6,170.53,160.1,113.06,12.06,12.27,,11.98,6.62,23.11,13.4,99.39,6.61
20342,164.1,154.4,145.5,107.74,11.76,12.21,,11.97,6.6,29.18,17.6,106.79,6.6
20343,144.8,176.49,168.8,113.78,11.9,12.34,,11.97,6.62,28.01,12.1,100.03,6.61
20344,138.4,164.61,159.8,113.71,11.82,12.17,0.36,11.97,6.6,24.21,63.5,93.5,6.6
20345,165.6,172.67,144.6,113.16,12.07,12.2,,11.97,6.62,25.73,23.2,101.32,6.61
20346,147.2,153.07,139.5,110.51,11.77,12.24,,11.97,6.64,25.67,14.2,97.83,6.6
20347,197.7,174.34,146.6,110.89,12.07,12.2,,11.97,6.42,23.91,15.8,100.24,6.63
20348,146.6,145.86,151.8,110.51,11.89,12.21,,11.98,6.62,22.91,30.2,94.16,6.61
20349,146.1,151.12,158.3,116.03,12.1,12.17,,11.97,6.61,22.33,19.1,98.23,6.6
20350,172.1,167.41,140.4,113.75,12.06,12.28,,11.97,6.62,22.46,11.5,102.16,6.61
20351,159.6,151.82,157.4,111.98,12.07,12.23,0.41,11.97,6.41,21.71,17,98.31,6.41
20352,159.5,163.89,159.3,107.11,11.89,12.31,,11.97,6.62,25.29,14.3,90.44,6.6
20353,175.6,156.01,159.6,115.57,11.83,12.35,0.39,11.97,6.63,24.06,12.2,94.86,6.63
20354,153,147.17,157.6,111.62,11.75,12.28,,11.97,6.61,25.61,21.3,105.87,6.61
20355,175,149.63,175,123.23,12.1,12.25,,11.97,6.62,22.17,15.4,97.12,6.6
20356,130.8,161.66,145.6,112.13,12.08,12.14,,11.97,6.6,24.45,23.7,102.04,6.61
20357,149.3,161.36,166.7,111.55,11.88,12.29,,11.97,6.61,25.16,9.9,95.74,6.6
20358,181.9,141.48,177.1,111.93,11.87,12.24,,11.97,6.62,23.77,15.5,96.37,6.61
20359,197.6,156.35,190,110.55,11.83,12.28,,11.97,6.56,23.45,15.2,103.03,6.61
20360,141.5,141.15,153.1,112.28,12.11,12.24,0.42,11.97,6.43,21.15,12.3,90.2,6.41
20361,145.4,151.43,148.6,109.47,11.89,12.38,,11.98,6.6,28.02,11.3,99.81,6.61
20362,166.2,148.85,167.9,119.72,12.03,12.24,0.41,11.97,6.41,23.5,26.3,95,6.41
20363,160.6,157.87,143.6,108.45,11.88,12.36,,11.97,6.6,23.74,14,87.99,6.61
20364,148.2,148.83,153.6,112.08,11.88,12.3,,11.97,6.62,23.8,9,95.56,6.61
20365,168.2,176.44,161,112.71,12.09,12.14,,11.98,6.6,23.37,24.2,101.04,6.62
20366,150,155.97,159.1,112.22,11.82,12.37,0.36,11.97,6.61,24.64,26.3,94.89,6.61
20367,148.8,148.33,150.4,116.65,11.84,12.22,0.34,11.97,6.61,26.31,16.4,106.41,6.61
20368,149.3,170.58,157.7,110.28,11.91,12.28,,11.97,6.62,26.33,18.1,97.28,6.6
20369,138.4,184.45,131.3,112.35,12.05,12.19,,11.97,6.62,24.62,15.5,106.7,6.6
20370,171.4,174.03,159,111.98,11.89,12.22,,11.97,6.62,25.81,18.9,103.38,6.61
20371,184.9,160.61,171.2,111.47,11.84,12.27,,11.97,6.61,25.7,13.3,99.93,6.61
20372,165,149.68,162.2,113.14,12.13,12.24,0.36,11.97,6.43,18.35,15.4,82.39,6.4
20373,197.8,164.96,184.5,110.91,11.75,12.16,,11.97,6.47,25.93,26.4,94.2,6.61
20374,167.7,179.18,151,111.7,12.07,12.23,,11.97,6.61,22.09,21,100.74,6.6
20375,150.1,156.58,153.1,112.04,12.09,12.36,0.41,11.97,6.42,22.4,10.9,101.87,6.4
20376,140.4,158.5,138.2,115.95,11.82,12.37,0.36,11.97,6.61,24.93,27.2,94.68,6.64
20377,177.7,146.55,168.2,111.7,11.75,12.36,,11.98,6.61,27.69,10.5,103.96,6.61
20378,145.7,170.35,173.8,108.86,12.07,12.13,,11.98,6.64,24.86,19.2,98.87,6.61
20379,148.6,176.46,157.4,110.61,12.06,12.23,,11.97,6.62,24.2,17.9,99.71,6.62
20380,146.7,174.89,146.2,115.6,11.87,12.28,,11.97,6.62,24.83,18.8,97.92,6.6
20381,171.3,140.81,174.7,113.47,11.86,12.17,0.41,11.97,6.6,24.17,24.3,96.91,6.62
20382,149.3,150.64,150.6,110,12.1,12.29,0.39,11.97,6.42,18.7,19,84.96,6.42
20383,145.1,157.3,144.3,115.93,12.09,12.2,,11.97,6.62,23.36,17.6,101.62,6.61
20384,170.4,148.06,181.2,113.11,11.85,12.21,,11.97,6.6,25.82,16.9,104.47,6.61
20385,168,175.29,156.8,117.14,12.07,12.21,,11.97,6.63,22.2,23,95.41,6.61
20386,185.3,169.52,156.3,115.51,12.07,12.16,,11.97,6.6,19.44,19.8,99.26,6.61
20387,145.4,171.94,175.9,112.4,12.07,12.2,,11.97,6.62,25.67,19.6,98.34,6.61
20388,197.9,159.88,197.7,117.44,11.76,12.2,,11.97,6.21,22.44,18,101.65,6.44
20389,175.6,147.96,157.9,111.02,12.12,12.22,0.4,11.97,6.4,17.95,13.3,79.14,6.41
20390,168,165.18,157.8,112.49,11.95,12.34,,11.97,6.6,26.49,32.1,101.13,6.6
20391,175,182.24,160.9,113.78,12.06,12.22,,11.97,6.62,25.2,20.2,103.88,6.61
20392,170.7,148.55,146.6,112.84,11.9,12.3,,11.97,6.62,24.39,12.3,100.47,6.61
20393,162.7,145.06,147.5,111.15,11.85,12.19,0.37,11.97,6.6,24.22,18.9,99.23,6.61
20394,176.5,154.53,147.7,111.2,11.9,12.28,,11.97,6.62,25.85,15.6,93.74,6.61
20395,136.5,150.16,159.8,106.81,11.89,12.18,,11.97,6.61,22.12,19.9,89.42,6.63
20396,156.3,148.59,129.4,113.41,12.1,12.26,,11.98,6.62,22.36,27,97.68,6.62
20397,167.5,175.05,160.5,113.26,12.07,12.27,,11.98,6.62,24.79,16.5,103.41,6.63
20398,197.7,144.59,197.4,112.53,11.82,12.13,0.4,11.97,6.58,23.32,28.8,92.54,6.51
20399,164.1,153.53,177.2,106.86,11.85,12.26,0.38,11.97,6.6,25.02,31.7,98.39,6.61
20400,167.7,175.26,155.7,117.09,12.05,12.13,,11.97,6.63,23.6,28.5,103.43,6.61
20401,181.1,148.79,149.3,111.28,11.85,12.25,,11.97,6.6,26.38,17.9,100.86,6.61
20402,180.7,157.52,179.9,119.8,11.83,12.35,0.38,11.97,6.61,26.43,12.8,99.44,6.61
20403,145,154.65,163.7,120.04,12.1,12.22,0.41,11.97,6.4,22.31,13.8,94.41,6.42
20404,170.1,171.31,159.2,110.15,11.93,12.2,,11.97,6.6,26.55,22,97.77,6.61
20405,159.7,151.61,155.2,113.51,11.89,12.31,,11.97,6.61,24.49,12.5,93.17,6.61
20406,144.5,159.94,152.9,111.21,11.89,12.19,,11.97,6.61,24.39,15.3,89.71,6.61
20407,144.8,152.57,177.3,112.21,12.08,12.27,,11.98,6.6,20.2,24.9,99.68,6.63
20408,154.1,172.04,150.9,107.27,12.06,12.18,,11.97,6.62,27.02,26,99.02,6.61
20409,174,155.36,156.9,112.09,12.04,12.19,0.41,11.97,6.42,21.57,28.5,95.2,6.41
20410,179.7,152.74,170.7,114.02,12.14,12.19,0.41,11.97,6.4,20.43,16.1,100.01,6.41
20411,138.3,156.55,167.4,110.71,12.1,12.19,0.37,11.97,6.41,20.69,29.2,85.32,6.41
20412,158.9,148.35,167,112.21,12.02,12.23,0.41,11.97,6.43,24.63,10.9,100.57,6.41
20413,173.2,156.85,197,119.68,11.7,12.41,,11.97,6.61,25.88,9.7,97.51,6.61
20414,197.7,145.28,159.2,115.69,12.05,12.26,0.41,11.97,6.33,24.09,11.2,104.19,6.41
20415,155.4,167.63,147.7,107.92,11.89,12.25,,11.97,6.6,26.54,12.1,96.98,6.63
20416,162.3,156.97,150.4,105.27,11.89,12.29,,11.97,6.62,22.6,11.3,99.75,6.63
20417,164.4,153.59,159.7,113.43,11.9,12.14,,11.98,6.62,25.72,31.3,105.69,6.61
20418,198,149.76,186.4,107.93,11.76,12.23,,11.97,6.18,27.3,28.9,104.92,6.61
20419,165.1,172.32,150.7,109.78,12.07,12.18,,11.97,6.61,25.64,19.9,101.67,6.6
20420,128,170.45,152.6,113.72,12.07,12.27,,11.97,6.63,25.01,39.7,99.7,6.61
20421,131.8,154.2,171.4,110.01,12.03,12.23,0.41,11.97,6.41,23.2,17.8,104.38,6.4
20422,158.1,159.68,161.2,117.06,12.04,12.22,0.41,11.97,6.41,24.62,16.9,105.3,6.44
20423,162,144.19,175.4,114.54,11.83,12.3,0.34,11.97,6.62,24.15,14,93.53,6.62
20424,149.7,169.2,168.8,114.2,11.9,12.32,,11.97,6.63,22.36,11.7,99.29,6.61
20425,160.5,141.27,140.1,115.7,12.13,12.31,0.39,11.97,6.41,18.58,12.7,82.28,6.41
20426,175,185.07,160.5,113.93,12.05,12.34,,11.98,6.61,23.45,10.3,102.33,6.61
20427,147.9,148.91,146.5,111.26,12.1,12.39,0.39,11.97,6.4,18.91,8.7,82.1,6.42
20428,153.5,153.29,144.6,112.89,12.11,12.36,,11.97,6.62,22.47,10.2,98.5,6.63
20429,186.1,142.58,193.1,110.86,11.87,12.26,,11.98,6.61,25.58,19.7,103.16,6.62
20430,161.1,147.72,170,112.98,11.85,12.31,,11.97,6.6,25.25,12.6,101.34,6.61
20431,140.2,168.19,157.6,111.94,11.85,12.38,,11.97,6.62,24.6,11,97.94,6.6
20432,161.4,150.2,179,108.3,11.76,12.26,,11.97,6.6,25.32,13.4,100.56,6.61
20433,177.7,157.44,155.3,112.03,11.76,12.38,,11.97,6.61,27.9,12.9,102.93,6.63
20434,163.6,173.47,159.1,113.62,12.06,12.26,,11.97,6.6,22.81,12.7,103.66,6.63
20435,154.3,152.91,158.9,120.21,11.92,12.3,,11.97,6.6,25.72,21.2,105.37,6.6
20436,166,154.68,170.2,122.58,12.07,12.14,,11.97,6.62,21.66,35.5,101.2,6.62
20437,157.2,171.38,153.4,116.15,12.07,12.29,,11.98,6.61,22.53,14.4,101.81,6.64
20438,180.7,147.59,160.6,109.98,12.05,12.3,0.41,11.97,6.4,23.64,14.5,99.46,6.42
20439,147.4,162.27,178.8,110.28,11.74,12.29,,11.97,6.61,27.28,14.7,115.68,6.61
20440,131.1,148.42,136.2,116.33,12.12,12.35,0.4,11.97,6.41,19.8,11.2,96.99,6.4
20441,145.4,172.26,147.5,113.72,12.07,12.15,,11.97,6.62,24.3,15.4,103.41,6.61
20442,171,168.24,142.2,108.76,12.07,12.34,,11.98,6.62,24.08,21.1,105.08,6.63
20443,174.9,148.13,151.2,110.96,11.85,12.19,,11.98,6.61,26.33,22.2,105.4,6.61
20444,168.4,141.75,152.3,111.23,11.83,12.1,0.31,11.98,6.61,23.36,40.3,102.41,6.61
20445,175.2,164.92,155,109.39,11.82,12.24,0.34,11.97,6.61,24.92,15.9,105.91,6.6
20446,146.8,146.76,151.2,109.46,11.91,12.34,,11.98,6.6,21.91,12.7,91.83,6.62
20447,154,174.26,148.7,116.36,11.89,12.31,,11.97,6.62,24.91,13.2,99.68,6.62
20448,147.8,163.99,174.1,122.05,11.87,12.21,,11.97,6.63,26.54,17.5,92.52,6.63
20449,154.5,159.69,140.3,110.26,11.87,12.41,,11.98,6.63,28.17,8.9,103.65,6.61
20450,171.2,172.46,163,111.98,11.89,12.25,,11.97,6.61,23.31,19.9,89.08,6.61
20451,197.7,148.14,148.1,106.7,11.85,12.32,,11.98,6.56,25.23,13.6,99.37,6.61
20452,143.4,155.64,154.7,109.1,12.04,12.25,0.41,11.97,6.4,22.8,14.1,98.87,6.41
20453,165,176.3,161.3,114.57,12.07,12.13,,11.97,6.63,25.76,15.6,103.87,6.61
20454,150.1,160.8,157.7,112.77,12.12,12.2,0.4,11.97,6.43,21.96,19.5,103.51,6.4
20455,164.7,168.73,145.2,117.5,11.91,12.19,,11.98,6.62,29.28,15.5,103.55,6.61
20456,128.9,150.04,180.1,111.54,12.04,12.34,0.41,11.97,6.41,22.61,10.9,95.47,6.41
20457,163.4,174.07,138,117.33,12.05,12.18,,11.97,6.62,24.55,23.1,100.92,6.61
20458,141,158.5,186.3,112.88,11.72,12.23,,11.97,6.62,23.57,16.2,96.95,6.61
20459,147,158.61,168.9,113.97,11.93,12.17,,11.97,6.61,27.65,35.8,110.63,6.6
20460,178.5,150.74,181.7,113.56,11.82,12.28,0.41,11.97,6.61,25.7,15.6,97.6,6.62
20461,190.3,160.19,176.7,113.01,11.8,12.25,0.37,11.97,6.63,26.62,30.2,95.02,6.61
20462,184.2,162.94,172.2,117.49,11.92,12.19,,11.97,6.6,26.71,14.1,107.79,6.61
20463,154,155.3,167.8,118.07,12.09,12.27,,11.97,6.6,21.28,13.9,99.91,6.61
20464,156.5,153.66,149.9,116.36,12.13,12.31,0.38,11.97,6.42,21.66,12.6,100.01,6.4
20465,139.7,155.09,155.6,113.35,11.82,12.26,0.37,11.97,6.61,26.98,20.6,101.8,6.62
20466,163.7,152.91,169.9,115.01,12.13,12.2,0.4,11.97,6.41,19.27,15.6,95.66,6.42
20467,176.9,156.16,180.8,118.19,11.82,12.27,0.4,11.97,6.61,25.55,19.4,102.06,6.61
20468,138.6,163.86,140,112.85,11.83,12.17,0.39,11.97,6.61,26.34,16.4,100.87,6.61
20469,143.5,143.85,156.8,116.11,11.86,12.3,0.35,11.97,6.61,26.22,11.8,99.36,6.62
20470,188,171.5,187.5,118.36,12.06,12.14,,11.97,6.61,23.73,37.5,106.02,6.6
20471,165.1,146.4,147.7,111.77,12.09,12.21,0.42,11.97,6.42,20.12,13.8,94.39,6.42
20472,166.6,162.26,143.4,110.68,12.08,12.21,0.41,11.97,6.41,21.22,15.8,92.02,6.41
20473,155.1,156.25,130.1,110.76,11.86,12.33,0.38,11.97,6.6,25.11,42.3,94.73,6.61
20474,154.5,168.81,168,115.26,11.74,12.34,,11.97,6.61,26.29,19.3,98.32,6.61
20475,163.3,146.07,188.9,111.84,12.11,12.33,0.38,11.97,6.4,17.17,20.5,83.96,6.4
20476,163.5,169.99,152.3,123.73,12.06,12.26,,11.97,6.64,22.63,18.5,96.77,6.61
20477,153,161.32,179.6,113.65,11.84,12.28,,11.97,6.6,26.45,27,96.7,6.61
20478,138.3,159.32,124.5,115.32,11.82,12.26,0.37,11.97,6.61,25.39,17.3,105.24,6.6
20479,140.4,155.96,147,113.43,11.89,12.21,,11.97,6.62,28.34,28.4,84.86,6.6
20480,135.6,170.1,164.5,108.16,12.08,12.14,,11.97,6.64,25.49,25.3,106.44,6.61
20481,145.7,177.85,151.8,116.46,12.07,12.2,,11.97,6.62,24.62,17.4,101.32,6.63
20482,138.6,139.09,153.9,113.42,12.13,12.28,0.4,11.97,6.41,19.12,18.6,78.94,6.41
20483,165.2,164.96,155,118.72,11.9,12.35,,11.97,6.6,24.73,13.3,101.93,6.63
20484,154.9,168.78,158,115.01,12.06,12.26,,11.97,6.62,24.03,15.1,94.65,6.6
20485,182.4,165.02,165.3,111.23,12.07,12.31,,11.97,6.6,27.35,12.8,99.7,6.61
20486,194.1,148.3,148.5,115.79,11.71,12.26,,11.97,6.61,22.59,17.3,93.45,6.61
20487,178.7,167.21,197.4,109.17,11.85,12.23,,11.97,6.6,28.79,12.6,98.94,6.56
20488,181,149.2,159.6,110.38,12.12,12.14,0.4,11.97,6.41,17.93,17.2,77.85,6.41
20489,131.5,169.73,186.2,112.95,12.08,12.24,,11.97,6.63,21.59,26.7,101.62,6.61
20490,159.2,162.55,146.8,111.92,12.07,12.26,,11.97,6.6,20.95,35.9,93.11,6.61
20491,157.1,149.07,159.2,110.51,12.06,12.29,0.41,11.97,6.42,22.18,20.4,102.92,6.41
20492,155.3,159.13,191.2,115.07,12.09,12.14,,11.97,6.62,25.58,35,107.15,6.62
20493,142.9,160.88,154.5,116.98,11.81,12.19,0.38,11.97,6.6,26.93,19.1,102.86,6.61
20494,179.2,151.95,161.7,110.24,12.12,12.29,0.4,11.97,6.4,18.11,14.4,82.1,6.41
20495,168.9,157.72,161.3,112.27,12.12,12.34,0.4,11.97,6.4,20.62,12.4,85,6.4
20496,150.1,162.25,141.2,114.19,11.83,12.28,,11.97,6.61,27.6,14.1,107.29,6.62
20497,153.9,163.87,147,112.07,11.82,12.23,0.38,11.97,6.61,26.08,19.9,101.64,6.63
20498,146.1,158.24,150.6,113.64,12.09,12.26,,11.97,6.62,19.83,20.1,100.67,6.6
20499,143.6,143.9,151.7,111.2,12.11,12.24,0.4,11.97,6.41,18.32,17.6,83.67,6.41
20500,157.9,140.58,130.1,111.94,11.84,12.27,0.32,11.97,6.6,25.2,17.4,95.6,6.61
20501,173.2,169.85,132.3,111.45,12.06,12.25,,11.97,6.62,28.06,14.5,97.34,6.61
20502,149.5,141.4,172.1,111.51,11.86,12.21,0.4,11.97,6.6,23.47,22.9,96.48,6.62
20503,154.8,142.99,143,112.45,11.84,12.25,0.36,11.97,6.61,25.98,29.4,98.55,6.62
20504,177.6,164.35,167.8,109.58,11.81,12.21,0.35,11.97,6.61,27.24,16.8,109.46,6.62
20505,152.4,156.59,154.1,108.89,12.13,12.22,0.4,11.97,6.41,20.93,13,96.76,6.41
20506,171.8,144.35,151.6,109.36,12.04,12.23,0.38,11.98,6.42,21.72,12.5,103.27,6.41
20507,160.5,154.39,185.6,112.79,11.81,12.23,0.36,11.97,6.61,25.25,19.4,97.99,6.6
20508,173.8,146.82,152.8,117.24,11.89,12.26,0.39,11.97,6.6,24.95,15.4,98.42,6.61
20509,166.4,154.8,178.9,116.74,11.83,12.18,0.4,11.97,6.61,24.05,38.7,96.45,6.62
20510,181,160.28,164.1,112.61,11.81,12.28,0.35,11.97,6.61,25.72,20.4,96.28,6.62
20511,146.7,173.82,197.4,114.49,12.06,12.25,,11.98,6.62,24.72,18.3,96.38,6.49
20512,153.3,167.24,161.9,117.87,12.07,12.26,,11.97,6.64,23.13,12.9,95.28,6.62
20513,151.3,157.16,149.4,109.96,11.85,12.31,0.38,11.97,6.61,24.54,12.4,100.88,6.6
20514,148.2,153.76,169.5,110.99,12.07,12.27,,11.98,6.62,24.38,15.8,103.17,6.6
20515,167.5,154.93,152.2,112.25,12.13,12.25,0.39,11.97,6.41,20.46,23.2,96.4,6.4
20516,155.5,144.63,169.1,114.69,11.9,12.27,,11.97,6.63,22.02,11.1,89.78,6.63
20517,147.1,167.27,149.9,115.83,11.81,12.27,0.38,11.97,6.61,26.71,16.4,94.07,6.6
20518,143.4,153.23,162.5,114.06,12.03,12.31,0.41,11.97,6.41,23.71,9.8,98.01,6.41
20519,136.2,169.51,156.9,115.47,11.89,12.4,,11.97,6.62,25.26,10.7,96.83,6.62
20520,135,164.23,169.9,111.5,11.93,12.32,,11.97,6.62,27.08,10.1,100.04,6.61
20521,179,160.47,122.5,114.03,11.85,12.17,0.38,11.97,6.61,23.9,19.6,101.57,6.6
20522,172.6,164.96,174,113.93,11.83,12.31,,11.97,6.61,25.21,13,99.92,6.62
20523,150.8,153.12,163.9,112.02,12.05,12.29,0.41,11.97,6.42,23.33,21.6,102.95,6.41
20524,163,179.21,158.2,114.01,11.88,12.25,,11.97,6.62,27.16,9.8,104.45,6.61
